movie_id,genre
121986,Comedy
121986,Drama
104755,Horror
104755,Thriller
119675,Drama
119675,Romance
123103,Horror
123103,Thriller
166666,Crime
166666,Drama
82700,Science Fiction
82700,Action
82700,Adventure
75656,Thriller
75656,Crime
77805,Drama
184125,Drama
184125,Thriller
184125,Action
74513,Action
74513,Drama
74513,War
116811,Horror
116811,Drama
116811,Thriller
147773,Comedy
147773,Drama
111083,Thriller
111083,Mystery
91739,Comedy
49521,Action
49521,Adventure
49521,Fantasy
49521,Science Fiction
156700,Comedy
156700,Drama
87567,Comedy
158015,Science Fiction
158015,Horror
158015,Thriller
96936,Drama
96936,Crime
62211,Animation
62211,Family
103620,Horror
68726,Action
68726,Science Fiction
68726,Adventure
152742,Drama
152742,Romance
152742,Crime
152742,Mystery
72190,Action
72190,Drama
72190,Horror
72190,Science Fiction
72190,Thriller
68724,Science Fiction
68724,Action
68724,Drama
68724,Thriller
127373,Drama
126277,Horror
126277,Thriller
174772,Science Fiction
174772,Thriller
179826,Mystery
179826,Thriller
93456,Animation
93456,Comedy
93456,Family
117251,Action
117251,Drama
117251,Thriller
107985,Comedy
107985,Action
107985,Science Fiction
136418,Action
136418,Thriller
136795,Action
136795,Comedy
136795,Crime
57201,Action
57201,Adventure
57201,Western
121936,Comedy
121936,Romance
109099,Thriller
109099,Drama
109099,Crime
109099,Mystery
159117,Horror
159117,Thriller
157386,Comedy
157386,Drama
157386,Romance
112200,Comedy
112200,Drama
157375,Drama
157375,Comedy
157375,Romance
112198,Drama
112198,Comedy
127846,Thriller
127846,Drama
111969,Drama
111969,Comedy
157354,Drama
49524,Fantasy
49524,Action
49524,Comedy
49524,Crime
183011,Fantasy
183011,Science Fiction
183011,Animation
183011,Action
183011,Adventure
182127,Action
182127,Drama
77663,Action
77663,Thriller
138843,Horror
138843,Thriller
51481,Comedy
178809,Action
178809,Science Fiction
178809,Horror
77950,Animation
77950,Family
76170,Action
76170,Science Fiction
76170,Adventure
76170,Fantasy
172533,Romance
172533,Drama
146216,Action
146216,Comedy
146216,Crime
146216,Thriller
180948,Thriller
165213,Thriller
160139,Mystery
160139,Romance
160139,Thriller
136400,Action
136400,Comedy
136400,Crime
168138,Science Fiction
168138,Adventure
168138,Thriller
160588,Comedy
160588,Drama
179144,Comedy
179144,Drama
76285,Adventure
76285,Family
76285,Fantasy
77931,Fantasy
77931,Family
77931,Comedy
77931,Animation
177699,Comedy
76544,Action
76544,Drama
113148,Comedy
113148,Drama
65291,Action
65291,Adventure
65291,Animation
65291,Science Fiction
138832,Comedy
138832,Crime
109418,Comedy
59859,Action
59859,Adventure
59859,Crime
87421,Science Fiction
87421,Action
87421,Thriller
151960,Animation
151960,Family
151960,Adventure
151960,Comedy
115348,Drama
115348,Thriller
149870,Animation
115782,Drama
115782,History
123553,Action
123553,Adventure
123553,Drama
123553,Mystery
123553,Romance
123553,Fantasy
132363,Drama
157360,Comedy
152748,Crime
152748,Drama
152748,Romance
152748,Western
122906,Comedy
122906,Drama
122906,Science Fiction
101179,Horror
101179,Thriller
101179,Mystery
30061,Action
30061,Adventure
30061,Animation
199373,Thriller
199373,Crime
83899,Horror
83899,Thriller
83899,Mystery
169209,Action
169209,Drama
111190,Drama
118293,Comedy
118293,Animation
211954,Comedy
211954,Drama
146223,Mystery
146223,Drama
146223,Crime
146223,Thriller
146227,Action
146227,Crime
49047,Science Fiction
49047,Thriller
49047,Drama
207768,Thriller
207768,Horror
207768,Crime
212716,Drama
212716,Comedy
212716,Romance
146233,Drama
146233,Thriller
146233,Crime
164457,Thriller
164457,Drama
164457,Crime
156711,Comedy
156711,Romance
91586,Horror
91586,Thriller
96721,Drama
96721,Action
112205,Crime
112205,Comedy
112205,Action
169813,Drama
129139,Comedy
129139,Romance
136911,Crime
136911,Thriller
136911,Mystery
19458,Comedy
19458,Drama
19458,Family
129670,Drama
129670,Adventure
209263,Comedy
209263,Drama
209263,Romance
138697,Romance
138697,Comedy
138697,Drama
157820,Drama
157820,Fantasy
146238,Crime
146238,Thriller
146238,Drama
152584,Romance
152584,Drama
167032,Horror
167032,Thriller
209262,History
209262,Drama
209262,Thriller
209262,Mystery
109451,Animation
109451,Family
109451,Comedy
109424,Action
109424,Drama
109424,Thriller
198287,Drama
198287,Fantasy
198287,Science Fiction
198287,Thriller
106747,Action
106747,Crime
106747,Thriller
85889,Crime
85889,Drama
85889,Comedy
91745,Drama
91745,Romance
107846,Action
107846,Thriller
38093,Comedy
38093,Drama
38093,Romance
133805,Drama
133805,Horror
162903,Drama
162903,Thriller
109091,Thriller
109091,Crime
109091,Drama
146015,Thriller
146015,Drama
76203,Drama
76203,History
157370,Drama
157370,Romance
157370,Thriller
152747,Action
152747,Adventure
152747,Drama
80274,Science Fiction
80274,Action
80274,Adventure
190847,Science Fiction
190847,Thriller
190847,Horror
208134,Comedy
76338,Action
76338,Adventure
76338,Fantasy
152532,Drama
152532,History
97434,Comedy
97434,Crime
15709,Comedy
162215,Drama
162215,Action
162215,Thriller
162215,War
72890,Comedy
172803,Drama
172803,Thriller
121674,Drama
121674,Romance
175574,Animation
175574,Comedy
175574,Family
137093,Comedy
225703,Comedy
205220,Drama
203833,Drama
146304,Comedy
209274,Drama
101299,Adventure
101299,Action
101299,Science Fiction
57158,Adventure
57158,Fantasy
64686,Drama
64686,Action
64686,Adventure
64686,Fantasy
169219,Thriller
169219,Mystery
146239,Comedy
41602,Action
41602,Comedy
41602,Drama
41602,Romance
41602,Thriller
121642,Drama
121642,Romance
121642,War
109445,Animation
109445,Adventure
109445,Family
200713,Comedy
86829,Drama
86829,Music
106646,Crime
106646,Drama
106646,Comedy
204082,Action
204082,Thriller
192136,Drama
192136,History
152737,Comedy
152737,Drama
134366,Horror
75629,Animation
75629,Science Fiction
75629,Action
75629,Drama
168672,Drama
168672,Crime
116745,Adventure
116745,Comedy
116745,Drama
116745,Fantasy
152601,Romance
152601,Science Fiction
152601,Drama
184314,Drama
215830,Horror
215830,Thriller
215830,Mystery
193756,Action
193756,Drama
193756,Thriller
193756,War
140823,Comedy
140823,Drama
140823,History
18269,Romance
18269,Animation
18269,Family
18269,Adventure
87516,Drama
87516,Thriller
87516,Mystery
87516,Action
109443,Comedy
110415,Action
110415,Science Fiction
110415,Drama
166271,Horror
166271,Mystery
166271,Thriller
86331,Drama
86331,Romance
82679,Comedy
233063,Comedy
169881,Adventure
169881,Drama
169881,History
119278,Horror
64807,Comedy
195269,Action
195269,Adventure
115283,Comedy
227348,Horror
227348,Thriller
152603,Drama
152603,Romance
245775,Drama
126963,Animation
126963,Action
153158,Animation
153158,Adventure
153158,Romance
177945,Drama
127560,Drama
127560,History
118289,Drama
118289,Romance
159128,Drama
159128,Horror
159128,Thriller
190880,Comedy
206408,Comedy
206408,Drama
206408,Romance
168530,Action
168530,Comedy
137094,Action
137094,Drama
137094,Thriller
157350,Adventure
157350,Action
157350,Science Fiction
240916,Crime
240916,Thriller
102207,Adventure
102207,Comedy
79316,Horror
217993,Animation
126319,Animation
126319,Comedy
126319,Drama
126319,Family
173185,Comedy
100241,Horror
100241,Thriller
181886,Thriller
181886,Mystery
171540,Comedy
171540,Crime
130150,Drama
184352,Drama
184352,Thriller
15359,Action
15359,Adventure
15359,Animation
15359,Science Fiction
21435,Comedy
157841,Adventure
157841,Drama
157841,Family
152760,War
152760,Drama
152760,History
152760,Action
137106,Adventure
137106,Animation
137106,Comedy
137106,Family
137106,Fantasy
97020,Action
97020,Science Fiction
209247,Comedy
209247,Crime
249397,Drama
249397,Mystery
219318,Comedy
74461,Adventure
74461,Fantasy
74461,Horror
74461,Comedy
144336,Action
144336,Drama
144336,Thriller
144336,Crime
141043,Comedy
141043,Drama
197082,Drama
143049,Comedy
157834,Drama
157834,Fantasy
157834,Science Fiction
226857,Drama
226857,Romance
137321,Drama
137321,Fantasy
137321,Mystery
137321,Romance
146375,Comedy
146375,Action
146375,Crime
157847,Drama
17684,Comedy
222899,Comedy
222899,Romance
120467,Comedy
120467,Drama
201086,Comedy
21474,Comedy
248507,Comedy
183836,Comedy
220286,Thriller
220286,Mystery
225565,Comedy
225565,Romance
157336,Adventure
157336,Drama
157336,Science Fiction
192102,Action
192102,Drama
192102,Thriller
192102,Crime
205724,Comedy
225574,Action
225574,Thriller
225574,Mystery
198375,Animation
198375,Drama
198375,Romance
53182,Action
53182,War
204349,Horror
204349,Thriller
242076,Crime
242076,Drama
242076,Thriller
248774,Comedy
248774,Romance
175291,Drama
175291,Comedy
175291,Crime
196024,Thriller
196024,Mystery
196024,Crime
82703,Animation
82703,Adventure
82703,Family
97370,Thriller
97370,Science Fiction
97370,Drama
136797,Action
136797,Crime
136797,Drama
136797,Thriller
242042,Comedy
242042,Drama
242042,Romance
177494,Comedy
177494,Drama
177494,Crime
209403,Comedy
203217,Comedy
236737,Comedy
236737,Romance
192577,Animation
192577,Science Fiction
248390,Comedy
100402,Action
100402,Adventure
100402,Science Fiction
209276,Drama
86834,Drama
86834,Adventure
227783,Animation
227783,Comedy
227783,Family
227783,Adventure
204668,Adventure
155084,Horror
155084,Thriller
188207,Action
188207,Adventure
145220,Comedy
145220,Adventure
145220,Crime
145220,Family
192134,Comedy
192134,Crime
192134,Drama
190955,Thriller
190955,Crime
190955,Drama
208277,Drama
208277,Comedy
174675,Science Fiction
174675,Thriller
256474,Action
256474,Crime
256474,Thriller
193612,Horror
200505,Drama
180299,Action
180299,Crime
180299,Thriller
102382,Action
102382,Adventure
102382,Fantasy
251519,Animation
251519,Action
251519,Adventure
157832,Drama
157547,Horror
249660,Drama
244509,Drama
244509,Thriller
197796,Fantasy
197796,Romance
179538,Comedy
179538,Horror
172385,Animation
172385,Adventure
172385,Comedy
172385,Family
226448,Drama
226448,Romance
226448,Science Fiction
214030,Comedy
157353,Thriller
157353,Science Fiction
157353,Drama
157353,Mystery
236751,Drama
193610,Comedy
193610,Romance
184345,Comedy
184345,Horror
12242,Animation
12242,Comedy
12242,Family
12242,Action
203739,Comedy
203739,Action
203739,Fantasy
254473,Action
254473,Crime
254473,Drama
152792,Crime
152792,Drama
152792,Thriller
145247,Adventure
145247,Comedy
145247,Drama
210479,Drama
210479,Thriller
242310,Action
242310,Crime
242310,Thriller
76649,Action
76649,Adventure
76649,History
76649,Romance
76649,Drama
44269,Comedy
195589,Comedy
174316,Comedy
174316,Romance
205601,Drama
152599,Drama
152599,Romance
262338,Thriller
262338,Crime
262338,Action
252680,Comedy
240832,Action
240832,Science Fiction
127585,Action
127585,Adventure
127585,Fantasy
127585,Science Fiction
124905,Action
124905,Science Fiction
124905,Thriller
187596,Comedy
188166,Crime
188166,Thriller
192132,Drama
212778,Comedy
113833,Drama
210947,Horror
210947,Thriller
232672,Comedy
198277,Comedy
198277,Music
198277,Romance
198277,Drama
102651,Fantasy
102651,Adventure
102651,Action
102651,Family
102651,Romance
192149,Thriller
254474,Horror
254474,Action
254474,Comedy
209249,Comedy
188161,Comedy
188161,Western
137113,Action
137113,Science Fiction
262391,Comedy
203819,Adventure
203819,Drama
177677,Action
177677,Adventure
177677,Thriller
198185,Drama
174323,Comedy
82657,Thriller
82657,Horror
82657,Mystery
222935,Romance
222935,Drama
209185,Comedy
140870,Animation
140870,Adventure
140870,Family
157851,Drama
218425,Romance
218425,Science Fiction
93837,Action
227700,Thriller
227700,Drama
187017,Crime
187017,Comedy
187017,Action
244088,Drama
156022,Thriller
156022,Action
156022,Crime
82702,Fantasy
82702,Action
82702,Adventure
82702,Animation
82702,Comedy
82702,Family
194662,Drama
194662,Comedy
87368,Drama
146243,Horror
85350,Drama
184098,Comedy
184098,Romance
209451,Music
209451,Drama
91314,Science Fiction
91314,Action
91314,Adventure
206192,Thriller
206192,Drama
206192,Crime
171372,Comedy
171372,Drama
171372,Mystery
70706,Drama
180296,Comedy
218836,Animation
218836,Comedy
218836,Adventure
218836,Family
226486,Comedy
242224,Drama
242224,Thriller
242224,Horror
267999,Drama
244786,Drama
210577,Mystery
210577,Thriller
210577,Drama
152790,Drama
152790,Comedy
119450,Science Fiction
119450,Action
119450,Drama
119450,Thriller
123109,Horror
123109,Thriller
184346,Thriller
184346,Crime
184346,Horror
253235,Comedy
253235,Drama
253235,Romance
253310,Comedy
225886,Comedy
244267,Science Fiction
244267,Drama
238636,Horror
238636,Thriller
118340,Action
118340,Science Fiction
118340,Adventure
242095,Thriller
242095,Science Fiction
185460,Adventure
185460,Horror
185460,Mystery
185460,Thriller
138103,Action
138103,Adventure
138103,Thriller
184315,Action
184315,Adventure
157849,Thriller
231576,Drama
231576,Comedy
242088,Comedy
242088,Drama
238603,Family
238603,Adventure
238603,Science Fiction
57331,Action
57331,Adventure
57331,Thriller
243683,Romance
243683,Drama
243683,Music
244566,Romance
244566,Comedy
244566,Horror
157845,Crime
157845,Drama
239566,Drama
239566,Music
229297,Comedy
229297,Drama
229297,Romance
265169,Drama
252822,Thriller
252822,Action
252822,Comedy
252822,Crime
253306,Horror
253306,Comedy
253306,Thriller
228194,Drama
242643,Thriller
242643,Animation
242643,Action
242643,Crime
244610,Horror
244610,Thriller
76757,Science Fiction
76757,Fantasy
76757,Action
76757,Adventure
98566,Science Fiction
98566,Action
98566,Adventure
98566,Fantasy
98566,Comedy
227156,Drama
227156,Science Fiction
193893,Comedy
269650,Animation
269650,Science Fiction
269650,Action
242022,Comedy
211067,Horror
211067,Mystery
211067,Thriller
189,Crime
189,Thriller
249164,Drama
265010,Horror
265010,Mystery
265010,Thriller
157823,Thriller
157823,Drama
209244,Comedy
221902,Drama
220289,Thriller
220289,Science Fiction
282813,Horror
209189,Comedy
209189,Crime
256274,Horror
256274,Thriller
242090,Romance
242090,Comedy
242090,Drama
241848,Mystery
241848,Thriller
241848,Action
204922,Mystery
204922,Thriller
234200,Drama
234200,Comedy
216282,Action
216282,Thriller
192145,Drama
192145,Romance
254191,Horror
154400,Drama
154400,Crime
244772,Drama
287590,Action
287590,Animation
287590,Fantasy
198663,Action
198663,Mystery
198663,Science Fiction
198663,Thriller
136835,Crime
136835,Thriller
244506,Drama
248504,Thriller
248504,Horror
248504,Science Fiction
270302,Drama
270302,Thriller
169917,Crime
169917,Drama
169917,Mystery
169917,Thriller
282296,Romance
282296,Comedy
282296,Drama
244264,Comedy
244264,Romance
276843,Comedy
265189,Comedy
265189,Drama
264656,Western
264656,Drama
254904,Crime
254904,Action
254904,Thriller
157825,Thriller
157825,Drama
284427,Thriller
170687,Animation
170687,Comedy
170687,Family
170687,Fantasy
149871,Animation
149871,Drama
149871,Fantasy
239678,Drama
239678,Comedy
190859,War
190859,Action
246403,Comedy
246403,Horror
254375,Adventure
254375,Drama
254375,Comedy
149509,Thriller
149509,Horror
149509,Drama
149509,Fantasy
250546,Horror
151368,Thriller
151368,Action
151368,Crime
286554,Romance
286554,Comedy
49017,Horror
49017,Action
49017,Drama
49017,Fantasy
49017,War
227300,Action
227300,Comedy
227300,Thriller
262543,Thriller
262543,Science Fiction
241254,Thriller
241254,Action
244761,Drama
244761,Thriller
244761,Crime
206487,Science Fiction
206487,Thriller
204436,Animation
204436,Romance
204436,Adventure
204436,Drama
204436,Fantasy
246741,Comedy
246741,Horror
239571,Drama
239571,Romance
245891,Action
245891,Thriller
205587,Drama
157829,Drama
244268,Drama
228150,War
228150,Drama
228150,Action
266285,Drama
266285,Western
215211,Romance
215211,Drama
239563,Comedy
215379,Western
215379,Action
215379,Drama
215379,Science Fiction
218778,Family
218778,Comedy
218043,Thriller
218043,Action
218043,Science Fiction
265016,Horror
265016,Science Fiction
289727,Romance
289727,Comedy
258193,Horror
258193,Science Fiction
258193,Thriller
242512,Horror
242582,Crime
242582,Drama
242582,Thriller
177572,Adventure
177572,Family
177572,Animation
177572,Action
177572,Comedy
236735,Mystery
236735,Thriller
228326,Romance
228326,Animation
228326,Adventure
228326,Comedy
228326,Family
228326,Fantasy
200727,Comedy
200727,Romance
273271,Thriller
273271,Science Fiction
264660,Drama
264660,Science Fiction
245700,History
245700,Drama
199575,Science Fiction
199575,Drama
199575,Thriller
244563,Drama
265180,Drama
87492,Drama
87492,Thriller
199534,Horror
199534,Thriller
185567,Crime
185567,Drama
185567,Thriller
77951,Animation
77951,Family
77951,Adventure
75258,Animation
75258,Family
75258,Fantasy
75258,Adventure
25475,Animation
25475,Family
25475,Adventure
25475,Fantasy
290542,Drama
207933,Thriller
260001,Romance
260001,Comedy
272692,Horror
167581,Drama
167581,Romance
241842,Horror
241842,Action
241842,Comedy
164251,Drama
205596,History
205596,Drama
205596,Thriller
205596,War
171274,Comedy
171274,Romance
171274,Crime
171274,Drama
171274,Mystery
287495,Drama
287495,History
262551,Comedy
244403,Music
244403,Drama
244403,Comedy
131631,Science Fiction
131631,Adventure
131631,Thriller
288281,Thriller
237791,Drama
237791,Romance
140222,Drama
140222,Romance
140222,War
186161,Comedy
147441,Adventure
147441,Drama
147441,Action
206563,Adventure
206563,Crime
206563,Drama
206563,Thriller
265195,Drama
265195,Thriller
265195,Comedy
100042,Comedy
206821,Comedy
206821,Drama
114750,Drama
114750,Comedy
209361,Drama
209361,Comedy
209361,Music
266856,Drama
266856,Romance
232679,Drama
283726,Drama
267806,Horror
267806,Thriller
254194,Horror
242828,Animation
242828,Drama
110416,Family
110416,Animation
110416,Fantasy
241771,Romance
241771,Drama
159121,Crime
159121,Comedy
205775,Thriller
205775,Drama
205775,Adventure
205775,Action
205775,History
66129,Comedy
135397,Action
135397,Adventure
135397,Science Fiction
135397,Thriller
21861,Comedy
170522,Animation
170522,Comedy
170522,Adventure
297608,Horror
297608,Mystery
297608,Thriller
227159,Comedy
270946,Family
270946,Animation
270946,Adventure
270946,Comedy
253331,Drama
252178,Thriller
252178,Action
252178,Drama
252178,War
256917,War
256917,Drama
284293,Drama
116149,Family
116149,Comedy
203834,Thriller
203834,Horror
294254,Action
244458,Comedy
244458,Crime
244458,Horror
244458,Thriller
246860,Drama
297596,Thriller
297596,Drama
210908,Horror
210908,Thriller
210908,Comedy
245916,Thriller
245916,Crime
245916,Drama
245916,Mystery
74018,Comedy
74018,Family
74018,Romance
15261,Comedy
38366,Romance
38366,Drama
38366,Comedy
122917,Action
122917,Adventure
122917,Fantasy
273895,History
273895,Drama
227306,Drama
227306,War
246080,Adventure
250538,Drama
277547,Comedy
277547,Romance
252171,Horror
252171,Romance
265177,Drama
241239,Crime
241239,Drama
241239,Thriller
228970,Drama
284296,Drama
284296,Comedy
190469,Action
190469,Comedy
190469,Crime
190469,Thriller
87093,Drama
224141,Fantasy
224141,Comedy
224141,Music
243684,Drama
243684,Comedy
228967,Action
228967,Comedy
207703,Crime
207703,Comedy
207703,Action
207703,Adventure
181533,Adventure
181533,Comedy
181533,Fantasy
181533,Family
259018,Comedy
277368,Family
277368,Comedy
68737,Adventure
68737,Fantasy
271185,Drama
271185,Mystery
271185,Thriller
92321,Romance
92321,Animation
92321,Fantasy
196867,Comedy
196867,Drama
196867,Family
276908,Science Fiction
276908,Comedy
276908,Drama
276908,Romance
198184,Crime
198184,Action
198184,Science Fiction
260346,Thriller
260346,Action
201088,Crime
201088,Drama
201088,Mystery
294652,Action
294652,Crime
294652,Drama
294652,Thriller
87101,Science Fiction
87101,Action
87101,Thriller
87101,Adventure
288158,Thriller
288158,Horror
288158,Drama
13654,Animation
13654,Family
19824,Comedy
230222,Animation
230222,Action
230222,Adventure
230222,Family
85373,Drama
85373,Romance
244688,Comedy
78383,Horror
78383,Thriller
125509,Horror
125509,Thriller
121734,Animation
121734,Comedy
121734,Adventure
121734,Family
270303,Horror
270303,Thriller
269173,Thriller
269173,Action
269173,Science Fiction
287084,Thriller
287084,Horror
15671,Comedy
254188,Horror
109689,Drama
109689,Romance
76341,Action
76341,Adventure
76341,Science Fiction
76341,Thriller
280092,Drama
280092,Horror
280092,Thriller
140607,Action
140607,Adventure
140607,Science Fiction
140607,Fantasy
271969,Adventure
271969,Drama
271969,Action
68735,Action
68735,Adventure
68735,Fantasy
99861,Action
99861,Adventure
99861,Science Fiction
166426,Adventure
166426,Action
166426,Fantasy
166426,Comedy
102899,Science Fiction
102899,Action
102899,Adventure
166424,Action
166424,Adventure
166424,Science Fiction
293660,Action
293660,Adventure
293660,Comedy
283995,Action
283995,Adventure
283995,Comedy
283995,Science Fiction
271110,Adventure
271110,Action
271110,Science Fiction
284052,Action
284052,Adventure
284052,Fantasy
284052,Science Fiction
246655,Science Fiction
133790,Comedy
270343,Comedy
270343,Romance
284276,Drama
284536,Thriller
284536,Crime
284536,Drama
297556,Science Fiction
297556,Action
297556,Animation
297556,Adventure
210860,Comedy
210860,Adventure
216015,Drama
216015,Romance
216015,Thriller
305932,Comedy
250066,Action
302429,Music
302429,Animation
302429,Family
302429,Fantasy
272693,Romance
272693,Comedy
277355,Thriller
277355,Action
276844,Drama
276844,Comedy
276844,Romance
9948,Adventure
9948,Animation
9948,Comedy
9948,Family
199661,Romance
199661,Comedy
1871,Comedy
1871,Crime
1871,Adventure
1871,Fantasy
72478,Animation
72478,Thriller
72478,Drama
227719,Science Fiction
227719,Thriller
167073,Drama
167073,Romance
249688,Drama
309299,Drama
309299,History
309581,Thriller
309581,Drama
309242,Drama
309245,Comedy
232572,Adventure
232572,Comedy
232572,Drama
245706,Crime
245706,Drama
245706,Mystery
288036,Comedy
283235,Drama
266082,Drama
308453,Drama
308453,Comedy
250124,Drama
250124,Romance
308639,Crime
308639,Drama
308639,Comedy
308369,Comedy
308369,Drama
308024,Mystery
308024,Comedy
308032,Thriller
308032,Drama
193687,Drama
193687,Science Fiction
193687,Thriller
110390,Drama
110390,Comedy
72784,Thriller
185341,Thriller
185341,Horror
307663,Thriller
307663,Science Fiction
307663,Action
307663,Adventure
278468,Animation
167810,Fantasy
167810,Thriller
320316,Comedy
273248,Crime
273248,Drama
273248,Mystery
273248,Western
265208,Thriller
265208,Crime
265208,Drama
286565,Drama
286565,Mystery
286565,Romance
252838,Comedy
290999,Horror
241251,Thriller
86835,Romance
86835,Drama
311291,Drama
320007,Drama
320007,Romance
320007,Thriller
276839,Drama
276839,Comedy
265228,Drama
248933,Western
248933,Drama
206296,Comedy
206296,Drama
206296,Music
206296,Romance
201085,Mystery
201085,Thriller
201085,Fantasy
201085,Horror
201085,Drama
11425,Adventure
11425,Comedy
11425,Family
11425,Science Fiction
11425,Action
15567,Animation
15567,Comedy
15567,Family
243938,Comedy
286873,Adventure
256591,Romance
256591,Comedy
256591,Crime
256591,Drama
228165,Animation
228165,Adventure
228165,Comedy
228165,Family
234212,Thriller
234212,Horror
268238,Drama
268238,Comedy
290764,Action
290764,Crime
290764,Drama
228203,Drama
309302,Adventure
309302,Drama
243940,Thriller
243940,Horror
38396,Comedy
239573,Comedy
197950,Action
197950,Crime
197950,Thriller
241554,Action
241554,Crime
241554,Drama
241554,Mystery
241554,Thriller
265712,Fantasy
265712,Animation
265712,Family
112454,Horror
150689,Romance
150689,Fantasy
150689,Family
150689,Drama
228968,Drama
228968,Action
228968,Crime
228968,Thriller
238215,Fantasy
238215,Comedy
238215,Drama
175774,Science Fiction
175774,Fantasy
175774,Adventure
175774,Family
243688,Horror
243688,Thriller
266647,Adventure
266647,Family
266647,Fantasy
252512,Comedy
252512,Drama
252512,Mystery
271674,Drama
271674,Romance
271674,War
262500,Adventure
262500,Science Fiction
262500,Thriller
230179,Action
230179,Adventure
230179,Thriller
113082,Action
113082,Adventure
113082,Animation
113082,Fantasy
113082,Horror
271724,Drama
228161,Fantasy
228161,Comedy
228161,Animation
228161,Science Fiction
228161,Family
245703,Adventure
245703,Drama
245703,Science Fiction
266396,Action
266396,Drama
266396,Crime
255343,Thriller
255343,Romance
244063,Drama
168259,Action
277685,Horror
277685,Thriller
228973,Drama
228973,Horror
228973,Thriller
291272,Horror
293970,Horror
293970,Comedy
241855,Horror
241855,Romance
241855,Science Fiction
181283,Crime
181283,Thriller
283227,Drama
283227,Romance
257091,Comedy
16119,Animation
16119,Romance
16119,Family
16119,Fantasy
21385,Adventure
21385,Animation
21385,Comedy
21385,Family
254578,Drama
328595,Science Fiction
328595,Action
293771,Horror
293771,Science Fiction
10010,Adventure
10010,Animation
10010,Family
290864,Crime
290864,Action
290864,Thriller
237756,Comedy
237756,Thriller
221731,Action
221731,Adventure
221731,Drama
299551,Horror
146229,Thriller
146229,Horror
263109,Family
263109,Animation
263109,Comedy
263109,Adventure
244539,Comedy
244539,Drama
308504,Action
308504,Adventure
321528,Action
321528,Adventure
321528,Animation
304357,Drama
269148,Drama
269148,Comedy
228108,Comedy
228108,Drama
65218,Drama
65218,Comedy
158852,Adventure
158852,Family
158852,Mystery
158852,Science Fiction
255157,Thriller
255157,Crime
255157,Drama
253626,Action
253626,Drama
253626,Thriller
256961,Action
256961,Comedy
256961,Family
270400,Drama
289720,Action
228205,Drama
228205,Romance
284289,Thriller
293863,Fantasy
293863,Drama
293863,Romance
256924,Comedy
256924,Drama
256924,Music
309304,Comedy
309304,Drama
250349,Comedy
297270,Adventure
297270,Animation
297270,Family
175112,Animation
175112,Family
269258,Comedy
269258,Drama
101669,Crime
101669,Drama
101669,Horror
101669,Thriller
332340,Romance
332340,Comedy
254128,Action
254128,Drama
254128,Thriller
241257,Horror
241257,Mystery
241257,Thriller
284537,Comedy
284537,Drama
284689,History
284689,Drama
284689,War
250734,Romance
250734,Drama
202575,Family
202575,Fantasy
202575,Animation
202575,Adventure
259072,Horror
15165,Animation
15165,Family
15165,Comedy
13284,Animation
13284,Family
15016,Animation
15016,Family
13002,Animation
13002,Family
15015,Animation
15015,Family
15906,Animation
15906,Family
15906,Romance
304410,Comedy
304410,Drama
304410,Music
249070,Action
249070,Crime
249070,Thriller
44683,Animation
44683,Adventure
44683,Family
44683,Fantasy
275601,Comedy
275601,Drama
275601,Music
301728,Horror
301728,Science Fiction
301728,Thriller
284305,Horror
284305,Thriller
284305,Drama
254470,Comedy
254470,Music
258099,Comedy
258099,Drama
258099,Romance
258480,Romance
258480,Drama
145221,Thriller
145221,Drama
145221,Science Fiction
254320,Thriller
254320,Comedy
254320,Drama
254320,Romance
254320,Science Fiction
287424,Horror
268920,Action
268920,Comedy
268920,Crime
223485,Romance
223485,Thriller
223485,Western
94365,Horror
171424,Action
171424,Adventure
171424,Horror
171424,Thriller
248574,Adventure
248574,Action
248574,Comedy
292040,Thriller
292040,Action
283704,Drama
283704,History
286217,Drama
286217,Adventure
286217,Science Fiction
333381,Drama
333381,Thriller
251516,Action
251516,Comedy
251516,Science Fiction
251516,Fantasy
310593,Comedy
310593,Drama
334074,Thriller
238713,Action
238713,Comedy
238713,Crime
13179,Animation
13179,Family
13179,Adventure
13179,Fantasy
271718,Comedy
222936,Drama
222936,Comedy
222936,Romance
250235,Comedy
231176,Comedy
53319,Comedy
245906,Comedy
239877,Romance
239877,Comedy
239877,Crime
300168,Action
300168,Drama
300168,Adventure
188222,Comedy
150540,Drama
150540,Comedy
150540,Animation
150540,Family
271714,Drama
131634,Action
131634,Adventure
131634,Science Fiction
272878,Adventure
272878,Drama
272878,Family
257344,Action
257344,Comedy
257344,Science Fiction
262504,Adventure
262504,Science Fiction
259316,Adventure
259316,Family
259316,Fantasy
280996,Drama
280996,Mystery
328111,Animation
328111,Family
85739,Action
85739,Drama
85739,Crime
256962,Comedy
256962,Drama
256962,War
238615,Science Fiction
238615,Mystery
238615,Thriller
302156,Action
274854,Fantasy
274854,Action
274854,Adventure
287903,Horror
287903,Comedy
287903,Fantasy
297761,Action
297761,Adventure
297761,Crime
297761,Fantasy
297761,Science Fiction
47933,Action
47933,Adventure
47933,Science Fiction
188927,Action
188927,Adventure
188927,Science Fiction
277558,Action
277558,Drama
277558,Thriller
293452,Drama
293452,Thriller
293452,Horror
70006,Drama
70006,Action
214756,Comedy
86828,Comedy
86828,Science Fiction
211672,Family
211672,Animation
